cod_municipio_ibge,cod_produto,produto,ano,qtd_produzida_ton,area_colhida_ha,valor_producao_reais,produtividade_ton_ha,uf,municipio
3300456.0,41160,Pomelo,2019,1310.0,60.0,1361645.0,21.8333,RJ,Belford Roxo
3300456.0,41160,Pomelo,2020,1415.0,65.0,2332663.0,21.7692,RJ,Belford Roxo
3300456.0,41160,Pomelo,2021,1359.0,58.0,1785588.0,23.431,RJ,Belford Roxo
3300456.0,41160,Pomelo,2023,1325.0,55.0,1236110.0,24.0909,RJ,Belford Roxo
3304904.0,41151,Laranja,2015,2161.0,1565.0,1810368.0,1.3808,RJ,São Gonçalo
3304904.0,41151,Laranja,2016,2031.0,1597.0,2086467.0,1.2718,RJ,São Gonçalo
3304904.0,41151,Laranja,2017,2147.0,1346.0,1548914.0,1.5951,RJ,São Gonçalo
3304904.0,41151,Laranja,2018,1995.0,1410.0,2041819.0,1.4149,RJ,São Gonçalo
3304904.0,41151,Laranja,2019,2196.0,1497.0,2511691.0,1.4669,RJ,São Gonçalo
3304904.0,41151,Laranja,2020,1824.0,1470.0,1208076.0,1.2408,RJ,São Gonçalo
3304904.0,41151,Laranja,2023,1645.0,1382.0,781196.0,1.1903,RJ,São Gonçalo
3304904.0,41155,Limão,2015,1670.0,185.0,3297578.0,9.027,RJ,São Gonçalo
3304904.0,41155,Limão,2016,2037.0,210.0,3079864.0,9.7,RJ,São Gonçalo
3304904.0,41155,Limão,2017,2016.0,181.0,2721712.0,11.1381,RJ,São Gonçalo
3304904.0,41155,Limão,2018,1869.0,202.0,2646300.0,9.2525,RJ,São Gonçalo
3304904.0,41155,Limão,2019,1599.0,198.0,1636695.0,8.0758,RJ,São Gonçalo
3304904.0,41155,Limão,2020,1793.0,204.0,1137901.0,8.7892,RJ,São Gonçalo
3304904.0,41155,Limão,2021,1690.0,174.0,2036127.0,9.7126,RJ,São Gonçalo
3304904.0,41155,Limão,2022,1638.0,178.0,2318112.0,9.2022,RJ,São Gonçalo
3304904.0,41155,Limão,2023,1602.0,190.0,1195484.0,8.4316,RJ,São Gonçalo
3304904.0,41176,Tangerina,2015,7001.0,184.0,11112750.0,38.0489,RJ,São Gonçalo
3304904.0,41176,Tangerina,2016,7108.0,208.0,7975087.0,34.1731,RJ,São Gonçalo
3304904.0,41176,Tangerina,2017,7140.0,206.0,13384178.0,34.6602,RJ,São Gonçalo
3304904.0,41176,Tangerina,2018,7954.0,184.0,11812209.0,43.2283,RJ,São Gonçalo
3304904.0,41176,Tangerina,2020,7440.0,174.0,10344290.0,42.7586,RJ,São Gonçalo
3304904.0,41176,Tangerina,2021,8041.0,202.0,12340561.0,39.8069,RJ,São Gonçalo
3304904.0,41176,Tangerina,2022,7874.0,201.0,7897009.0,39.1741,RJ,São Gonçalo
3304904.0,41176,Tangerina,2023,6898.0,195.0,6469700.0,35.3744,RJ,São Gonçalo
3304904.0,41160,Pomelo,2015,844.0,66.0,960690.0,12.7879,RJ,São Gonçalo
3304904.0,41160,Pomelo,2016,723.0,68.0,,10.6324,RJ,São Gonçalo
3304904.0,41160,Pomelo,2017,935.0,62.0,1623001.0,15.0806,RJ,São Gonçalo
3304904.0,41160,Pomelo,2019,803.0,63.0,1314123.0,12.746,RJ,São Gonçalo
3304904.0,41160,Pomelo,2021,771.0,63.0,851719.0,12.2381,RJ,São Gonçalo
3304904.0,41160,Pomelo,2022,793.0,64.0,618172.0,12.3906,RJ,São Gonçalo
3304904.0,41160,Pomelo,2023,792.0,66.0,846487.0,12.0,RJ,São Gonçalo
3301009.0,41151,Laranja,2015,8460.0,1902.0,3562173.0,4.4479,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2016,8734.0,1974.0,5892131.0,4.4245,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2017,9081.0,1930.0,9989135.0,4.7052,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2018,9120.0,1956.0,10628098.0,4.6626,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2019,9351.0,1855.0,8081206.0,5.041,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2020,9834.0,1849.0,10415382.0,5.3186,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2021,9071.0,1839.0,8349902.0,4.9326,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2022,8330.0,1713.0,7974877.0,4.8628,RJ,Campos Dos Goytacazes
3301009.0,41151,Laranja,2023,11141.0,1768.0,8316838.0,6.3015,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2015,1261.0,81.0,1842567.0,15.5679,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2016,1378.0,87.0,1883839.0,15.8391,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2017,1412.0,92.0,1583138.0,15.3478,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2018,1118.0,83.0,1456847.0,13.4699,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2019,1312.0,96.0,1040872.0,13.6667,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2020,1233.0,81.0,869934.0,15.2222,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2021,1210.0,84.0,2163874.0,14.4048,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2022,1168.0,95.0,1660836.0,12.2947,RJ,Campos Dos Goytacazes
3301009.0,41155,Limão,2023,1427.0,93.0,2369550.0,15.3441,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2015,4765.0,208.0,5284690.0,22.9087,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2016,5463.0,196.0,9854627.0,27.8724,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2017,5764.0,194.0,7030960.0,29.7113,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2018,4733.0,184.0,8208611.0,25.7228,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2019,5992.0,216.0,5916615.0,27.7407,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2020,5047.0,216.0,3679067.0,23.3657,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2021,5403.0,185.0,6932564.0,29.2054,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2022,4538.0,219.0,5368838.0,20.7215,RJ,Campos Dos Goytacazes
3301009.0,41176,Tangerina,2023,5435.0,197.0,5456528.0,27.5888,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2015,695.0,368.0,981885.0,1.8886,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2016,773.0,378.0,734178.0,2.045,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2017,784.0,375.0,842217.0,2.0907,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2018,686.0,400.0,1305943.0,1.715,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2019,822.0,371.0,1158076.0,2.2156,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2020,783.0,370.0,1136748.0,2.1162,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2021,693.0,425.0,496620.0,1.6306,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2022,698.0,390.0,622271.0,1.7897,RJ,Campos Dos Goytacazes
3301009.0,41160,Pomelo,2023,870.0,373.0,1269297.0,2.3324,RJ,Campos Dos Goytacazes
3303906.0,41151,Laranja,2015,6096.0,1005.0,3013007.0,6.0657,RJ,Petrópolis
3303906.0,41151,Laranja,2016,6190.0,979.0,3386888.0,6.3228,RJ,Petrópolis
3303906.0,41151,Laranja,2017,5463.0,1031.0,3690683.0,5.2987,RJ,Petrópolis
3303906.0,41151,Laranja,2019,5972.0,1088.0,2913558.0,5.489,RJ,Petrópolis
3303906.0,41151,Laranja,2020,5890.0,981.0,5523570.0,6.0041,RJ,Petrópolis
3303906.0,41151,Laranja,2021,4807.0,1081.0,,4.4468,RJ,Petrópolis
3303906.0,41151,Laranja,2022,5793.0,945.0,5028792.0,6.1302,RJ,Petrópolis
3303906.0,41151,Laranja,2023,5624.0,1023.0,5998471.0,5.4976,RJ,Petrópolis
3303906.0,41155,Limão,2015,198.0,350.0,143362.0,0.5657,RJ,Petrópolis
3303906.0,41155,Limão,2016,227.0,365.0,165164.0,0.6219,RJ,Petrópolis
3303906.0,41155,Limão,2017,169.0,305.0,302136.0,0.5541,RJ,Petrópolis
3303906.0,41155,Limão,2018,197.0,360.0,233271.0,0.5472,RJ,Petrópolis
3303906.0,41155,Limão,2019,168.0,346.0,110103.0,0.4855,RJ,Petrópolis
3303906.0,41155,Limão,2020,211.0,326.0,290108.0,0.6472,RJ,Petrópolis
3303906.0,41155,Limão,2021,208.0,342.0,320282.0,0.6082,RJ,Petrópolis
3303906.0,41155,Limão,2022,167.0,326.0,212553.0,0.5123,RJ,Petrópolis
3303906.0,41155,Limão,2023,213.0,310.0,331126.0,0.6871,RJ,Petrópolis
3303906.0,41176,Tangerina,2015,6870.0,113.0,9466197.0,60.7965,RJ,Petrópolis
3303906.0,41176,Tangerina,2016,8051.0,100.0,15072232.0,80.51,RJ,Petrópolis
3303906.0,41176,Tangerina,2017,8596.0,101.0,9737464.0,85.1089,RJ,Petrópolis
3303906.0,41176,Tangerina,2018,6559.0,106.0,6705473.0,61.8774,RJ,Petrópolis
3303906.0,41176,Tangerina,2020,7297.0,102.0,11155969.0,71.5392,RJ,Petrópolis
3303906.0,41176,Tangerina,2021,7311.0,114.0,6182916.0,64.1316,RJ,Petrópolis
3303906.0,41176,Tangerina,2022,8053.0,99.0,12956709.0,81.3434,RJ,Petrópolis
3303906.0,41176,Tangerina,2023,7771.0,112.0,8567086.0,69.3839,RJ,Petrópolis
3303906.0,41160,Pomelo,2015,212.0,66.0,313788.0,3.2121,RJ,Petrópolis
3303906.0,41160,Pomelo,2016,212.0,68.0,215125.0,3.1176,RJ,Petrópolis
3303906.0,41160,Pomelo,2018,187.0,59.0,189184.0,3.1695,RJ,Petrópolis
3303906.0,41160,Pomelo,2019,213.0,66.0,414375.0,3.2273,RJ,Petrópolis
3303906.0,41160,Pomelo,2020,193.0,58.0,377465.0,3.3276,RJ,Petrópolis
3303906.0,41160,Pomelo,2021,205.0,71.0,,2.8873,RJ,Petrópolis
3303906.0,41160,Pomelo,2022,238.0,60.0,432744.0,3.9667,RJ,Petrópolis
3303906.0,41160,Pomelo,2023,197.0,58.0,194794.0,3.3966,RJ,Petrópolis
3306305.0,41151,Laranja,2015,9131.0,243.0,8957802.0,37.5761,RJ,Volta Redonda
3306305.0,41151,Laranja,2016,9487.0,244.0,5663926.0,38.8811,RJ,Volta Redonda
3306305.0,41151,Laranja,2017,11889.0,261.0,6140610.0,45.5517,RJ,Volta Redonda
3306305.0,41151,Laranja,2018,10673.0,244.0,10247863.0,43.7418,RJ,Volta Redonda
3306305.0,41151,Laranja,2020,10145.0,284.0,11713191.0,35.7218,RJ,Volta Redonda
3306305.0,41151,Laranja,2021,10935.0,286.0,12508195.0,38.2343,RJ,Volta Redonda
3306305.0,41151,Laranja,2022,11354.0,267.0,6133759.0,42.5243,RJ,Volta Redonda
3306305.0,41151,Laranja,2023,11805.0,264.0,13341791.0,44.7159,RJ,Volta Redonda
3306305.0,41155,Limão,2015,1801.0,100.0,3158000.0,18.01,RJ,Volta Redonda
3306305.0,41155,Limão,2016,1887.0,106.0,2653107.0,17.8019,RJ,Volta Redonda
3306305.0,41155,Limão,2019,1640.0,113.0,1876012.0,14.5133,RJ,Volta Redonda
3306305.0,41155,Limão,2020,1454.0,106.0,1165326.0,13.717,RJ,Volta Redonda
3306305.0,41155,Limão,2021,1929.0,99.0,2123443.0,19.4848,RJ,Volta Redonda
3306305.0,41155,Limão,2022,1519.0,111.0,1757296.0,13.6847,RJ,Volta Redonda
3306305.0,41155,Limão,2023,1876.0,115.0,2521541.0,16.313,RJ,Volta Redonda
3306305.0,41176,Tangerina,2015,5179.0,99.0,6401849.0,52.3131,RJ,Volta Redonda
3306305.0,41176,Tangerina,2016,4921.0,100.0,5281469.0,49.21,RJ,Volta Redonda
3306305.0,41176,Tangerina,2018,5009.0,106.0,5375217.0,47.2547,RJ,Volta Redonda
3306305.0,41176,Tangerina,2019,4825.0,110.0,6443811.0,43.8636,RJ,Volta Redonda
3306305.0,41176,Tangerina,2020,4276.0,111.0,6260625.0,38.5225,RJ,Volta Redonda
3306305.0,41176,Tangerina,2021,5276.0,94.0,3808311.0,56.1277,RJ,Volta Redonda
3306305.0,41176,Tangerina,2022,4906.0,112.0,5570417.0,43.8036,RJ,Volta Redonda
3306305.0,41176,Tangerina,2023,5261.0,109.0,10309703.0,48.2661,RJ,Volta Redonda
3306305.0,41160,Pomelo,2017,1143.0,214.0,919789.0,5.3411,RJ,Volta Redonda
3306305.0,41160,Pomelo,2018,1211.0,226.0,2370845.0,5.3584,RJ,Volta Redonda
3306305.0,41160,Pomelo,2019,1098.0,223.0,1857256.0,4.9238,RJ,Volta Redonda
3306305.0,41160,Pomelo,2020,1264.0,231.0,2379440.0,5.4719,RJ,Volta Redonda
3306305.0,41160,Pomelo,2021,1338.0,230.0,2268337.0,5.8174,RJ,Volta Redonda
3306305.0,41160,Pomelo,2022,1367.0,252.0,2102599.0,5.4246,RJ,Volta Redonda
3306305.0,41160,Pomelo,2023,1079.0,231.0,2001397.0,4.671,RJ,Volta Redonda
3300100.0,41151,Laranja,2015,11876.0,1154.0,5455160.0,10.2912,RJ,Angra Dos Reis
3300100.0,41151,Laranja,2017,11069.0,1090.0,6184670.0,10.155,RJ,Angra Dos Reis
3300100.0,41151,Laranja,2018,10319.0,1250.0,8394025.0,8.2552,RJ,Angra Dos Reis
3300100.0,41151,Laranja,2020,11961.0,1184.0,13471567.0,10.1022,RJ,Angra Dos Reis
3300100.0,41151,Laranja,2021,11104.0,1213.0,8902786.0,9.1542,RJ,Angra Dos Reis
3300100.0,41151,Laranja,2022,12508.0,1082.0,11598527.0,11.5601,RJ,Angra Dos Reis
3300100.0,41155,Limão,2015,426.0,251.0,521067.0,1.6972,RJ,Angra Dos Reis
3300100.0,41155,Limão,2016,390.0,251.0,386688.0,1.5538,RJ,Angra Dos Reis
3300100.0,41155,Limão,2017,422.0,263.0,802852.0,1.6046,RJ,Angra Dos Reis
3300100.0,41155,Limão,2018,454.0,250.0,449530.0,1.816,RJ,Angra Dos Reis
3300100.0,41155,Limão,2019,459.0,259.0,891379.0,1.7722,RJ,Angra Dos Reis
3300100.0,41155,Limão,2020,493.0,249.0,759730.0,1.9799,RJ,Angra Dos Reis
3300100.0,41155,Limão,2021,395.0,292.0,646051.0,1.3527,RJ,Angra Dos Reis
3300100.0,41155,Limão,2022,408.0,249.0,319621.0,1.6386,RJ,Angra Dos Reis
3300100.0,41155,Limão,2023,390.0,252.0,721566.0,1.5476,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2015,5881.0,102.0,7585580.0,57.6569,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2016,6726.0,96.0,4263734.0,70.0625,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2017,7019.0,115.0,13522076.0,61.0348,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2018,7195.0,110.0,7033951.0,65.4091,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2019,6104.0,104.0,5539951.0,58.6923,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2021,7116.0,109.0,7180393.0,65.2844,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2022,5710.0,116.0,5124855.0,49.2241,RJ,Angra Dos Reis
3300100.0,41176,Tangerina,2023,7220.0,110.0,10449887.0,65.6364,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2015,844.0,385.0,844385.0,2.1922,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2016,777.0,382.0,1373363.0,2.034,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2017,904.0,409.0,1015988.0,2.2103,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2018,902.0,361.0,679760.0,2.4986,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2019,809.0,342.0,1563248.0,2.3655,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2020,834.0,343.0,572132.0,2.4315,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2021,724.0,364.0,963945.0,1.989,RJ,Angra Dos Reis
3300100.0,41160,Pomelo,2022,760.0,343.0,500754.0,2.2157,RJ,Angra Dos Reis
3205309.0,41151,Laranja,2015,18596.0,1673.0,20789699.0,11.1154,ES,Vitória
3205309.0,41151,Laranja,2016,14232.0,1769.0,16256849.0,8.0452,ES,Vitória
3205309.0,41151,Laranja,2017,16240.0,1938.0,12193521.0,8.3798,ES,Vitória
3205309.0,41151,Laranja,2019,14091.0,1762.0,9324285.0,7.9972,ES,Vitória
3205309.0,41151,Laranja,2020,16818.0,1851.0,16967136.0,9.0859,ES,Vitória
3205309.0,41151,Laranja,2021,17876.0,1811.0,15152527.0,9.8708,ES,Vitória
3205309.0,41151,Laranja,2022,16319.0,1952.0,6583743.0,8.3601,ES,Vitória
3205309.0,41151,Laranja,2023,18538.0,1804.0,14518811.0,10.2761,ES,Vitória
3205309.0,41155,Limão,2015,1571.0,249.0,1304635.0,6.3092,ES,Vitória
3205309.0,41155,Limão,2017,1530.0,215.0,1896208.0,7.1163,ES,Vitória
3205309.0,41155,Limão,2018,1415.0,236.0,2328599.0,5.9958,ES,Vitória
3205309.0,41155,Limão,2020,1616.0,222.0,1078308.0,7.2793,ES,Vitória
3205309.0,41155,Limão,2021,1295.0,247.0,870966.0,5.2429,ES,Vitória
3205309.0,41155,Limão,2022,1238.0,244.0,2351070.0,5.0738,ES,Vitória
3205309.0,41155,Limão,2023,1245.0,232.0,1810079.0,5.3664,ES,Vitória
3205309.0,41176,Tangerina,2015,5902.0,844.0,,6.9929,ES,Vitória
3205309.0,41176,Tangerina,2016,6364.0,897.0,12237761.0,7.0948,ES,Vitória
3205309.0,41176,Tangerina,2017,5031.0,872.0,3914408.0,5.7695,ES,Vitória
3205309.0,41176,Tangerina,2018,5499.0,816.0,5489758.0,6.739,ES,Vitória
3205309.0,41176,Tangerina,2020,4684.0,840.0,3692727.0,5.5762,ES,Vitória
3205309.0,41176,Tangerina,2021,5277.0,832.0,7276074.0,6.3425,ES,Vitória
3205309.0,41176,Tangerina,2022,5559.0,770.0,4789898.0,7.2195,ES,Vitória
3205309.0,41176,Tangerina,2023,6426.0,875.0,12169417.0,7.344,ES,Vitória
3205309.0,41160,Pomelo,2015,128.0,171.0,165478.0,0.7485,ES,Vitória
3205309.0,41160,Pomelo,2016,139.0,157.0,134749.0,0.8854,ES,Vitória
3205309.0,41160,Pomelo,2017,124.0,165.0,,0.7515,ES,Vitória
3205309.0,41160,Pomelo,2018,138.0,163.0,235410.0,0.8466,ES,Vitória
3205309.0,41160,Pomelo,2019,131.0,167.0,152078.0,0.7844,ES,Vitória
3205309.0,41160,Pomelo,2020,135.0,168.0,240707.0,0.8036,ES,Vitória
3205309.0,41160,Pomelo,2022,145.0,143.0,87720.0,1.014,ES,Vitória
3205309.0,41160,Pomelo,2023,149.0,171.0,137511.0,0.8713,ES,Vitória
3205002.0,41151,Laranja,2015,7407.0,1514.0,4326370.0,4.8923,ES,Serra
3205002.0,41151,Laranja,2016,7605.0,1447.0,6289575.0,5.2557,ES,Serra
3205002.0,41151,Laranja,2017,7298.0,1484.0,4955576.0,4.9178,ES,Serra
3205002.0,41151,Laranja,2018,6437.0,1466.0,2594089.0,4.3909,ES,Serra
3205002.0,41151,Laranja,2019,5937.0,1434.0,4979861.0,4.1402,ES,Serra
3205002.0,41151,Laranja,2020,7968.0,1509.0,7131257.0,5.2803,ES,Serra
3205002.0,41151,Laranja,2021,6172.0,1455.0,3618177.0,4.2419,ES,Serra
3205002.0,41151,Laranja,2022,7510.0,1451.0,5922817.0,5.1757,ES,Serra
3205002.0,41151,Laranja,2023,6139.0,1488.0,6436085.0,4.1257,ES,Serra
3205002.0,41155,Limão,2015,731.0,63.0,1338268.0,11.6032,ES,Serra
3205002.0,41155,Limão,2017,730.0,60.0,1272997.0,12.1667,ES,Serra
3205002.0,41155,Limão,2018,972.0,55.0,979783.0,17.6727,ES,Serra
3205002.0,41155,Limão,2019,878.0,61.0,713999.0,14.3934,ES,Serra
3205002.0,41155,Limão,2020,758.0,62.0,1473119.0,12.2258,ES,Serra
3205002.0,41155,Limão,2021,787.0,65.0,592693.0,12.1077,ES,Serra
3205002.0,41155,Limão,2022,968.0,57.0,1878087.0,16.9825,ES,Serra
3205002.0,41176,Tangerina,2015,5814.0,683.0,9218727.0,8.5124,ES,Serra
3205002.0,41176,Tangerina,2018,6273.0,737.0,6790405.0,8.5115,ES,Serra
3205002.0,41176,Tangerina,2020,5714.0,682.0,4810419.0,8.3783,ES,Serra
3205002.0,41176,Tangerina,2021,6193.0,712.0,10587844.0,8.698,ES,Serra
3205002.0,41176,Tangerina,2022,6881.0,760.0,11475417.0,9.0539,ES,Serra
3205002.0,41176,Tangerina,2023,7064.0,716.0,4729910.0,9.8659,ES,Serra
3205002.0,41160,Pomelo,2015,805.0,169.0,799334.0,4.7633,ES,Serra
3205002.0,41160,Pomelo,2016,997.0,162.0,1528161.0,6.1543,ES,Serra
3205002.0,41160,Pomelo,2017,921.0,175.0,1397046.0,5.2629,ES,Serra
3205002.0,41160,Pomelo,2019,867.0,175.0,1613945.0,4.9543,ES,Serra
3205002.0,41160,Pomelo,2020,893.0,167.0,1346964.0,5.3473,ES,Serra
3205002.0,41160,Pomelo,2021,980.0,146.0,620625.0,6.7123,ES,Serra
3205002.0,41160,Pomelo,2022,903.0,163.0,1048608.0,5.5399,ES,Serra
3205200.0,41151,Laranja,2017,13321.0,680.0,7299816.0,19.5897,ES,Vila Velha
3205200.0,41151,Laranja,2018,11348.0,716.0,10746829.0,15.8492,ES,Vila Velha
3205200.0,41151,Laranja,2019,12447.0,705.0,12919858.0,17.6553,ES,Vila Velha
3205200.0,41151,Laranja,2020,10641.0,807.0,7670926.0,13.1859,ES,Vila Velha
3205200.0,41151,Laranja,2021,11035.0,704.0,10309673.0,15.6747,ES,Vila Velha
3205200.0,41151,Laranja,2022,12285.0,729.0,7789236.0,16.8519,ES,Vila Velha
3205200.0,41151,Laranja,2023,12691.0,770.0,11011730.0,16.4818,ES,Vila Velha
3205200.0,41155,Limão,2016,762.0,207.0,868207.0,3.6812,ES,Vila Velha
3205200.0,41155,Limão,2017,971.0,219.0,1619137.0,4.4338,ES,Vila Velha
3205200.0,41155,Limão,2018,715.0,199.0,547646.0,3.593,ES,Vila Velha
3205200.0,41155,Limão,2019,877.0,191.0,1227298.0,4.5916,ES,Vila Velha
3205200.0,41155,Limão,2020,877.0,203.0,616754.0,4.3202,ES,Vila Velha
3205200.0,41155,Limão,2021,797.0,214.0,1136715.0,3.7243,ES,Vila Velha
3205200.0,41155,Limão,2022,769.0,222.0,1481632.0,3.464,ES,Vila Velha
3205200.0,41155,Limão,2023,859.0,229.0,886494.0,3.7511,ES,Vila Velha
3205200.0,41176,Tangerina,2015,3945.0,707.0,4389896.0,5.5799,ES,Vila Velha
3205200.0,41176,Tangerina,2016,3293.0,717.0,5512324.0,4.5927,ES,Vila Velha
3205200.0,41176,Tangerina,2017,3831.0,692.0,2428838.0,5.5361,ES,Vila Velha
3205200.0,41176,Tangerina,2018,3748.0,685.0,6881722.0,5.4715,ES,Vila Velha
3205200.0,41176,Tangerina,2019,3756.0,672.0,7413785.0,5.5893,ES,Vila Velha
3205200.0,41176,Tangerina,2020,3791.0,666.0,5847258.0,5.6922,ES,Vila Velha
3205200.0,41176,Tangerina,2021,4054.0,680.0,3350279.0,5.9618,ES,Vila Velha
3205200.0,41176,Tangerina,2022,3581.0,682.0,5249654.0,5.2507,ES,Vila Velha
3205200.0,41176,Tangerina,2023,3371.0,681.0,,4.9501,ES,Vila Velha
3205200.0,41160,Pomelo,2015,870.0,307.0,943741.0,2.8339,ES,Vila Velha
3205200.0,41160,Pomelo,2017,952.0,298.0,1388096.0,3.1946,ES,Vila Velha
3205200.0,41160,Pomelo,2018,1071.0,299.0,1321212.0,3.5819,ES,Vila Velha
3205200.0,41160,Pomelo,2019,1113.0,281.0,1303681.0,3.9609,ES,Vila Velha
3205200.0,41160,Pomelo,2020,1110.0,277.0,1891807.0,4.0072,ES,Vila Velha
3205200.0,41160,Pomelo,2021,915.0,279.0,611087.0,3.2796,ES,Vila Velha
3205200.0,41160,Pomelo,2022,975.0,278.0,719507.0,3.5072,ES,Vila Velha
3205200.0,41160,Pomelo,2023,1056.0,280.0,1714612.0,3.7714,ES,Vila Velha
3201308.0,41151,Laranja,2015,9339.0,994.0,7959370.0,9.3954,ES,Cariacica
3201308.0,41151,Laranja,2016,8080.0,947.0,8074093.0,8.5322,ES,Cariacica
3201308.0,41151,Laranja,2017,7103.0,972.0,4301458.0,7.3076,ES,Cariacica
3201308.0,41151,Laranja,2018,8226.0,1001.0,5693601.0,8.2178,ES,Cariacica
3201308.0,41151,Laranja,2019,7533.0,1041.0,6201685.0,7.2363,ES,Cariacica
3201308.0,41151,Laranja,2020,9223.0,1008.0,5604202.0,9.1498,ES,Cariacica
3201308.0,41151,Laranja,2021,9289.0,1071.0,7085794.0,8.6732,ES,Cariacica
3201308.0,41151,Laranja,2022,9104.0,1050.0,6666121.0,8.6705,ES,Cariacica
3201308.0,41151,Laranja,2023,8138.0,1119.0,,7.2726,ES,Cariacica
3201308.0,41155,Limão,2015,309.0,160.0,392108.0,1.9312,ES,Cariacica
3201308.0,41155,Limão,2016,347.0,157.0,348445.0,2.2102,ES,Cariacica
3201308.0,41155,Limão,2017,304.0,141.0,275356.0,2.156,ES,Cariacica
3201308.0,41155,Limão,2018,323.0,140.0,497200.0,2.3071,ES,Cariacica
3201308.0,41155,Limão,2020,312.0,152.0,581365.0,2.0526,ES,Cariacica
3201308.0,41155,Limão,2021,258.0,151.0,330495.0,1.7086,ES,Cariacica
3201308.0,41155,Limão,2022,331.0,152.0,282533.0,2.1776,ES,Cariacica
3201308.0,41155,Limão,2023,319.0,149.0,217146.0,2.1409,ES,Cariacica
3201308.0,41176,Tangerina,2015,5912.0,736.0,8043290.0,8.0326,ES,Cariacica
3201308.0,41176,Tangerina,2016,5787.0,740.0,9115292.0,7.8203,ES,Cariacica
3201308.0,41176,Tangerina,2017,7068.0,806.0,11455373.0,8.7692,ES,Cariacica
3201308.0,41176,Tangerina,2018,6861.0,793.0,9882408.0,8.652,ES,Cariacica
3201308.0,41176,Tangerina,2019,6784.0,787.0,7259234.0,8.6201,ES,Cariacica
3201308.0,41176,Tangerina,2020,7759.0,864.0,4757651.0,8.9803,ES,Cariacica
3201308.0,41176,Tangerina,2021,6278.0,859.0,4599250.0,7.3085,ES,Cariacica
3201308.0,41176,Tangerina,2022,7406.0,793.0,6289263.0,9.3392,ES,Cariacica
3201308.0,41176,Tangerina,2023,6657.0,811.0,4656190.0,8.2084,ES,Cariacica
3201308.0,41160,Pomelo,2015,1118.0,351.0,2154233.0,3.1852,ES,Cariacica
3201308.0,41160,Pomelo,2016,1276.0,348.0,1102381.0,3.6667,ES,Cariacica
3201308.0,41160,Pomelo,2017,1274.0,322.0,2258305.0,3.9565,ES,Cariacica
3201308.0,41160,Pomelo,2019,1237.0,329.0,1945531.0,3.7599,ES,Cariacica
3201308.0,41160,Pomelo,2020,1418.0,322.0,1807327.0,4.4037,ES,Cariacica
3201308.0,41160,Pomelo,2021,1426.0,376.0,1066901.0,3.7926,ES,Cariacica
3201308.0,41160,Pomelo,2022,1470.0,318.0,2402973.0,4.6226,ES,Cariacica
